taxon_oid	Genome.Name	Status	Domain	Taxon.Object.ID	NCBI.Taxon.ID	Phylum	Class	Gene.Count	GC	Genome.Size
2721755749	Salmonella enterica enterica sv. Enteritidis EC20120005	Finished	Bacteria	2721755749	1412468	Proteobacteria	Gammaproteobacteria	4555	0.52	4679291
2718218298	Salmonella enterica enterica sv. Enteritidis EC20120007	Finished	Bacteria	2718218298	1412469	Proteobacteria	Gammaproteobacteria	4507	0.52	4685849
2721755599	Salmonella enterica enterica sv. Enteritidis EC20120008	Finished	Bacteria	2721755599	1412470	Proteobacteria	Gammaproteobacteria	4599	0.52	4711924
2718218207	Salmonella enterica enterica sv. Enteritidis EC20120009	Finished	Bacteria	2718218207	1412471	Proteobacteria	Gammaproteobacteria	4505	0.52	4685849
2718217942	Salmonella enterica enterica sv. Enteritidis EC20120051	Finished	Bacteria	2718217942	1412601	Proteobacteria	Gammaproteobacteria	4507	0.52	4685846
2721755805	Salmonella enterica enterica sv. Enteritidis EC20120200	Finished	Bacteria	2721755805	1412529	Proteobacteria	Gammaproteobacteria	4569	0.52	4685848
2721755534	Salmonella enterica enterica sv. Enteritidis EC20120213	Finished	Bacteria	2721755534	1412528	Proteobacteria	Gammaproteobacteria	4503	0.52	4685846
2718218216	Salmonella enterica enterica sv. Enteritidis EC20120219	Finished	Bacteria	2718218216	1412548	Proteobacteria	Gammaproteobacteria	4504	0.52	4685842
2721755513	Salmonella enterica enterica sv. Enteritidis EC20120229	Finished	Bacteria	2721755513	1412547	Proteobacteria	Gammaproteobacteria	4503	0.52	4685832
2721755604	Salmonella enterica enterica sv. Enteritidis EC20120240	Finished	Bacteria	2721755604	1412546	Proteobacteria	Gammaproteobacteria	4508	0.52	4685839
2718217773	Salmonella enterica enterica sv. Enteritidis EC20120356	Finished	Bacteria	2718217773	1412602	Proteobacteria	Gammaproteobacteria	4507	0.52	4686185
2718217891	Salmonella enterica enterica sv. Enteritidis EC20120469	Finished	Bacteria	2718217891	1412552	Proteobacteria	Gammaproteobacteria	4504	0.52	4685845
2721755682	Salmonella enterica enterica sv. Enteritidis EC20120496	Finished	Bacteria	2721755682	1412556	Proteobacteria	Gammaproteobacteria	4504	0.52	4685847
2718217919	Salmonella enterica enterica sv. Enteritidis EC20120497	Finished	Bacteria	2718217919	1412568	Proteobacteria	Gammaproteobacteria	4506	0.52	4685848
2718218210	Salmonella enterica enterica sv. Enteritidis EC20120498	Finished	Bacteria	2718218210	1412545	Proteobacteria	Gammaproteobacteria	4506	0.52	4685833
2718217893	Salmonella enterica enterica sv. Enteritidis EC20120505	Finished	Bacteria	2718217893	1412544	Proteobacteria	Gammaproteobacteria	4504	0.52	4685834
2718218362	Salmonella enterica enterica sv. Enteritidis EC20120528	Finished	Bacteria	2718218362	1412537	Proteobacteria	Gammaproteobacteria	4503	0.52	4685835
2721755594	Salmonella enterica enterica sv. Enteritidis EC20120544	Finished	Bacteria	2721755594	1412536	Proteobacteria	Gammaproteobacteria	4505	0.52	4685841
2718218057	Salmonella enterica enterica sv. Enteritidis EC20120548	Finished	Bacteria	2718218057	1412543	Proteobacteria	Gammaproteobacteria	4508	0.52	4685901
2721755772	Salmonella enterica enterica sv. Enteritidis EC20120555	Finished	Bacteria	2721755772	1412566	Proteobacteria	Gammaproteobacteria	4505	0.52	4685846
2721755492	Salmonella enterica enterica sv. Enteritidis EC20120580	Finished	Bacteria	2721755492	1412603	Proteobacteria	Gammaproteobacteria	4506	0.52	4685833
2718218458	Salmonella enterica enterica sv. Enteritidis EC20120581	Finished	Bacteria	2718218458	1412604	Proteobacteria	Gammaproteobacteria	4503	0.52	4685843
2718217938	Salmonella enterica enterica sv. Enteritidis EC20120590	Finished	Bacteria	2718217938	1412605	Proteobacteria	Gammaproteobacteria	4508	0.52	4685840
2718218161	Salmonella enterica enterica sv. Enteritidis EC20120597	Finished	Bacteria	2718218161	1412606	Proteobacteria	Gammaproteobacteria	4505	0.52	4685845
2721755444	Salmonella enterica enterica sv. Enteritidis EC20120677	Finished	Bacteria	2721755444	1412559	Proteobacteria	Gammaproteobacteria	4506	0.52	4685846
2721755491	Salmonella enterica enterica sv. Enteritidis EC20120685	Finished	Bacteria	2721755491	1412534	Proteobacteria	Gammaproteobacteria	4499	0.52	4685833
2721755489	Salmonella enterica enterica sv. Enteritidis EC20120686	Finished	Bacteria	2721755489	1412607	Proteobacteria	Gammaproteobacteria	4506	0.52	4685835
2721755603	Salmonella enterica enterica sv. Enteritidis EC20120687	Finished	Bacteria	2721755603	1412608	Proteobacteria	Gammaproteobacteria	4504	0.52	4685832
2718217719	Salmonella enterica enterica sv. Enteritidis EC20120697	Finished	Bacteria	2718217719	1412553	Proteobacteria	Gammaproteobacteria	4508	0.52	4685838
2718217935	Salmonella enterica enterica sv. Enteritidis EC20120722	Finished	Bacteria	2718217935	1412550	Proteobacteria	Gammaproteobacteria	4511	0.52	4685843
2721755450	Salmonella enterica enterica sv. Enteritidis EC20120734	Finished	Bacteria	2721755450	1412609	Proteobacteria	Gammaproteobacteria	4506	0.52	4686021
2721755631	Salmonella enterica enterica sv. Enteritidis EC20120738	Finished	Bacteria	2721755631	1412610	Proteobacteria	Gammaproteobacteria	4506	0.52	4685847
2721755633	Salmonella enterica enterica sv. Enteritidis EC20120765	Finished	Bacteria	2721755633	1412564	Proteobacteria	Gammaproteobacteria	4504	0.52	4685984
2721755625	Salmonella enterica enterica sv. Enteritidis EC20120773	Finished	Bacteria	2721755625	1412611	Proteobacteria	Gammaproteobacteria	4505	0.52	4685845
2718218034	Salmonella enterica enterica sv. Enteritidis EC20120774	Finished	Bacteria	2718218034	1412612	Proteobacteria	Gammaproteobacteria	4505	0.52	4685845
2718218418	Salmonella enterica enterica sv. Enteritidis EC20120775	Finished	Bacteria	2718218418	1412533	Proteobacteria	Gammaproteobacteria	4503	0.52	4685845
2721755445	Salmonella enterica enterica sv. Enteritidis EC20120776	Finished	Bacteria	2721755445	1412532	Proteobacteria	Gammaproteobacteria	4507	0.52	4685836
2721755773	Salmonella enterica enterica sv. Enteritidis EC20120916	Finished	Bacteria	2721755773	1412570	Proteobacteria	Gammaproteobacteria	4813	0.52	4807994
2721755493	Salmonella enterica enterica sv. Enteritidis EC20120917	Finished	Bacteria	2721755493	1412613	Proteobacteria	Gammaproteobacteria	4507	0.52	4685847
2718217858	Salmonella enterica enterica sv. Enteritidis EC20120918	Finished	Bacteria	2718217858	1412614	Proteobacteria	Gammaproteobacteria	4507	0.52	4685848
2718218229	Salmonella enterica enterica sv. Enteritidis EC20120925	Finished	Bacteria	2718218229	1412615	Proteobacteria	Gammaproteobacteria	4509	0.52	4685848
2718218180	Salmonella enterica enterica sv. Enteritidis EC20120927	Finished	Bacteria	2718218180	1412617	Proteobacteria	Gammaproteobacteria	4508	0.52	4685848
2718217771	Salmonella enterica enterica sv. Enteritidis EC20120929	Finished	Bacteria	2718217771	1412618	Proteobacteria	Gammaproteobacteria	4547	0.52	4685736
2718218345	Salmonella enterica enterica sv. Enteritidis EC20120963	Finished	Bacteria	2718218345	1412531	Proteobacteria	Gammaproteobacteria	4510	0.52	4685843
2721755816	Salmonella enterica enterica sv. Enteritidis EC20120968	Finished	Bacteria	2721755816	1412558	Proteobacteria	Gammaproteobacteria	4508	0.52	4686258
2718218280	Salmonella enterica enterica sv. Enteritidis EC20120969	Finished	Bacteria	2718218280	1412619	Proteobacteria	Gammaproteobacteria	4505	0.52	4685833
2718218178	Salmonella enterica enterica sv. Enteritidis EC20120970	Finished	Bacteria	2718218178	1412542	Proteobacteria	Gammaproteobacteria	4504	0.52	4685838
2718218080	Salmonella enterica enterica sv. Enteritidis EC20120994	Finished	Bacteria	2718218080	1412569	Proteobacteria	Gammaproteobacteria	4507	0.52	4686395
2721755532	Salmonella enterica enterica sv. Enteritidis EC20121004	Finished	Bacteria	2721755532	1412530	Proteobacteria	Gammaproteobacteria	4506	0.52	4685832
2721755774	Salmonella enterica enterica sv. Enteritidis EC20121175	Finished	Bacteria	2721755774	1412592	Proteobacteria	Gammaproteobacteria	4555	0.52	4679953
2718218214	Salmonella enterica enterica sv. Enteritidis EC20121176	Finished	Bacteria	2718218214	1412593	Proteobacteria	Gammaproteobacteria	4508	0.52	4685848
2721755806	Salmonella enterica enterica sv. Enteritidis EC20121177	Finished	Bacteria	2721755806	1412594	Proteobacteria	Gammaproteobacteria	4568	0.52	4685848
2718218110	Salmonella enterica enterica sv. Enteritidis EC20121178	Finished	Bacteria	2718218110	1412595	Proteobacteria	Gammaproteobacteria	4569	0.52	4685848
2718218378	Salmonella enterica enterica sv. Enteritidis EC20121179	Finished	Bacteria	2718218378	1412596	Proteobacteria	Gammaproteobacteria	4568	0.52	4685848
2718218108	Salmonella enterica enterica sv. Enteritidis EC20121180	Finished	Bacteria	2718218108	1412597	Proteobacteria	Gammaproteobacteria	4569	0.52	4685848
2718218300	Salmonella enterica enterica sv. Enteritidis EC20121541	Finished	Bacteria	2718218300	1412525	Proteobacteria	Gammaproteobacteria	4504	0.52	4685975
2718218408	Salmonella enterica enterica sv. Enteritidis EC20121542	Finished	Bacteria	2718218408	1412557	Proteobacteria	Gammaproteobacteria	4506	0.52	4685840
2718218164	Salmonella enterica enterica sv. Enteritidis EC20121671	Finished	Bacteria	2718218164	1412565	Proteobacteria	Gammaproteobacteria	4507	0.52	4685835
2721755536	Salmonella enterica enterica sv. Enteritidis EC20121672	Finished	Bacteria	2721755536	1412561	Proteobacteria	Gammaproteobacteria	4507	0.52	4685833
2721755446	Salmonella enterica enterica sv. Enteritidis EC20121689	Finished	Bacteria	2721755446	1412616	Proteobacteria	Gammaproteobacteria	4506	0.52	4685786
2718218379	Salmonella enterica enterica sv. Enteritidis EC20121744	Finished	Bacteria	2718218379	1412554	Proteobacteria	Gammaproteobacteria	4507	0.52	4685838
2721755469	Salmonella enterica enterica sv. Enteritidis EC20121746	Finished	Bacteria	2721755469	1412563	Proteobacteria	Gammaproteobacteria	4505	0.52	4685847
2718217726	Salmonella enterica enterica sv. Enteritidis EC20121747	Finished	Bacteria	2718217726	1412562	Proteobacteria	Gammaproteobacteria	4515	0.52	4685731
2718218035	Salmonella enterica enterica sv. Enteritidis EC20121748	Finished	Bacteria	2718218035	1412560	Proteobacteria	Gammaproteobacteria	4506	0.52	4685847
2721755468	Salmonella enterica enterica sv. Enteritidis EC20121750	Finished	Bacteria	2721755468	1412541	Proteobacteria	Gammaproteobacteria	4505	0.52	4685838
2718217723	Salmonella enterica enterica sv. Enteritidis EC20121751	Finished	Bacteria	2718217723	1412540	Proteobacteria	Gammaproteobacteria	4507	0.52	4685843
2718217766	Salmonella enterica enterica sv. Enteritidis EC20121753	Finished	Bacteria	2718217766	1412551	Proteobacteria	Gammaproteobacteria	4506	0.52	4685844
2718218177	Salmonella enterica enterica sv. Enteritidis EC20121765	Finished	Bacteria	2718218177	1412555	Proteobacteria	Gammaproteobacteria	4505	0.52	4685848
2718218163	Salmonella enterica enterica sv. Enteritidis EC20121812	Finished	Bacteria	2718218163	1412571	Proteobacteria	Gammaproteobacteria	4505	0.52	4685847
2728369384	Salmonella enterica enterica sv. Enteritidis EC20121825	Finished	Bacteria	2728369384	1412526	Proteobacteria	Gammaproteobacteria	4505	0.52	4685838
2718218339	Salmonella enterica enterica sv. Enteritidis EC20121826	Finished	Bacteria	2718218339	1412527	Proteobacteria	Gammaproteobacteria	4503	0.52	4685698
2718218162	Salmonella enterica enterica sv. Enteritidis EC20121969	Finished	Bacteria	2718218162	1412583	Proteobacteria	Gammaproteobacteria	4507	0.52	4685842
2718218338	Salmonella enterica enterica sv. Enteritidis EC20121970	Finished	Bacteria	2718218338	1412582	Proteobacteria	Gammaproteobacteria	4505	0.52	4685838
2718217889	Salmonella enterica enterica sv. Enteritidis EC20121976	Finished	Bacteria	2718217889	1412581	Proteobacteria	Gammaproteobacteria	4506	0.52	4685839
2718217941	Salmonella enterica enterica sv. Enteritidis EC20121986	Finished	Bacteria	2718217941	1412580	Proteobacteria	Gammaproteobacteria	4504	0.52	4685785
2721755490	Salmonella enterica enterica sv. Enteritidis EC20121989	Finished	Bacteria	2721755490	1412579	Proteobacteria	Gammaproteobacteria	4505	0.52	4685848
2718218179	Salmonella enterica enterica sv. Enteritidis EC20121990	Finished	Bacteria	2718218179	1412578	Proteobacteria	Gammaproteobacteria	4504	0.52	4685848
2728369404	Salmonella enterica enterica sv. Enteritidis EC20122022	Finished	Bacteria	2728369404	1412577	Proteobacteria	Gammaproteobacteria	4506	0.52	4685847
2718218310	Salmonella enterica enterica sv. Enteritidis EC20122026	Finished	Bacteria	2718218310	1412576	Proteobacteria	Gammaproteobacteria	4505	0.52	4685785
2718218285	Salmonella enterica enterica sv. Enteritidis EC20122031	Finished	Bacteria	2718218285	1412575	Proteobacteria	Gammaproteobacteria	4505	0.52	4685880
2718217917	Salmonella enterica enterica sv. Enteritidis EC20122033	Finished	Bacteria	2718217917	1412574	Proteobacteria	Gammaproteobacteria	4502	0.52	4685839
2721755683	Salmonella enterica enterica sv. Enteritidis EC20122045	Finished	Bacteria	2721755683	1412573	Proteobacteria	Gammaproteobacteria	4505	0.52	4685841
2718218208	Salmonella enterica enterica sv. Enteritidis EC20130345	Finished	Bacteria	2718218208	1412588	Proteobacteria	Gammaproteobacteria	4506	0.52	4685849
2721755681	Salmonella enterica enterica sv. Enteritidis EC20130346	Finished	Bacteria	2721755681	1412589	Proteobacteria	Gammaproteobacteria	4504	0.52	4685836
2721755596	Salmonella enterica enterica sv. Enteritidis EC20130347	Finished	Bacteria	2721755596	1412590	Proteobacteria	Gammaproteobacteria	4506	0.52	4685847
2721755598	Salmonella enterica enterica sv. Enteritidis EC20130348	Finished	Bacteria	2721755598	1412591	Proteobacteria	Gammaproteobacteria	4507	0.52	4685849
2651869722	Salmonella enterica enterica sv. Enteritidis FORC_007	Finished	Bacteria	2651869722	149539	Proteobacteria	Gammaproteobacteria	4570	0.52	4680477
2718218084	Salmonella enterica enterica sv. Enteritidis OLF-00D989 87-1	Finished	Bacteria	2718218084	149539	Proteobacteria	Gammaproteobacteria	4630	0.52	4744327
2718217824	Salmonella enterica enterica sv. Enteritidis OLF-SE1	Finished	Bacteria	2718217824	149539	Proteobacteria	Gammaproteobacteria	4548	0.52	4678914
2721755748	Salmonella enterica enterica sv. Enteritidis OLF-SE10	Finished	Bacteria	2721755748	149539	Proteobacteria	Gammaproteobacteria	4597	0.52	4709890
2718217906	Salmonella enterica enterica sv. Enteritidis OLF-SE11	Finished	Bacteria	2718217906	149539	Proteobacteria	Gammaproteobacteria	4593	0.52	4702741
2718218112	Salmonella enterica enterica sv. Enteritidis OLF-SE2-98984-6 OLF-SE2	Finished	Bacteria	2718218112	149539	Proteobacteria	Gammaproteobacteria	4544	0.52	4679126
2718217831	Salmonella enterica enterica sv. Enteritidis OLF-SE3-98983-4 OLF-SE3	Finished	Bacteria	2718217831	149539	Proteobacteria	Gammaproteobacteria	4549	0.52	4679127
2721755639	Salmonella enterica enterica sv. Enteritidis OLF-SE4	Finished	Bacteria	2721755639	149539	Proteobacteria	Gammaproteobacteria	4553	0.52	4678377
2718217910	Salmonella enterica enterica sv. Enteritidis OLF-SE5	Finished	Bacteria	2718217910	149539	Proteobacteria	Gammaproteobacteria	4553	0.52	4678571
2721755591	Salmonella enterica enterica sv. Enteritidis OLF-SE6	Finished	Bacteria	2721755591	149539	Proteobacteria	Gammaproteobacteria	4570	0.52	4677619
2718217908	Salmonella enterica enterica sv. Enteritidis OLF-SE7	Finished	Bacteria	2718217908	149539	Proteobacteria	Gammaproteobacteria	4605	0.52	4710936
2721755769	Salmonella enterica enterica sv. Enteritidis OLF-SE8	Finished	Bacteria	2721755769	149539	Proteobacteria	Gammaproteobacteria	4555	0.52	4667283
2718218113	Salmonella enterica enterica sv. Enteritidis OLF-SE9	Finished	Bacteria	2718218113	149539	Proteobacteria	Gammaproteobacteria	4579	0.52	4671261
643348572	Salmonella enterica enterica sv. Enteritidis P125109	Finished	Bacteria	643348572	550537	Proteobacteria	Gammaproteobacteria	4312	0.52	4685848
2718217833	Salmonella enterica enterica sv. Enteritidis SA19930684	Finished	Bacteria	2718217833	1412500	Proteobacteria	Gammaproteobacteria	4506	0.52	4685848
2721755448	Salmonella enterica enterica sv. Enteritidis SA19940857	Finished	Bacteria	2721755448	1412501	Proteobacteria	Gammaproteobacteria	4544	0.52	4707072
2718217832	Salmonella enterica enterica sv. Enteritidis SA19942384	Finished	Bacteria	2718217832	1412493	Proteobacteria	Gammaproteobacteria	4506	0.52	4685847
2718218374	Salmonella enterica enterica sv. Enteritidis SA19943269	Finished	Bacteria	2718218374	1412494	Proteobacteria	Gammaproteobacteria	4518	0.52	4685848
2718217958	Salmonella enterica enterica sv. Enteritidis SA19960848	Finished	Bacteria	2718217958	1412487	Proteobacteria	Gammaproteobacteria	4567	0.52	4685848
2721755472	Salmonella enterica enterica sv. Enteritidis SA19961622	Finished	Bacteria	2721755472	1412497	Proteobacteria	Gammaproteobacteria	4509	0.52	4685848
2718218055	Salmonella enterica enterica sv. Enteritidis SA19970510	Finished	Bacteria	2718218055	1412473	Proteobacteria	Gammaproteobacteria	4566	0.52	4685847
2721755698	Salmonella enterica enterica sv. Enteritidis SA19970769	Finished	Bacteria	2721755698	1412474	Proteobacteria	Gammaproteobacteria	4570	0.52	4685848
2718218373	Salmonella enterica enterica sv. Enteritidis SA19971331	Finished	Bacteria	2718218373	1412496	Proteobacteria	Gammaproteobacteria	4509	0.52	4685849
2721755697	Salmonella enterica enterica sv. Enteritidis SA19980677	Finished	Bacteria	2721755697	1412472	Proteobacteria	Gammaproteobacteria	4567	0.52	4685849
2721755600	Salmonella enterica enterica sv. Enteritidis SA19981522	Finished	Bacteria	2721755600	1412485	Proteobacteria	Gammaproteobacteria	4568	0.52	4685848
2721755535	Salmonella enterica enterica sv. Enteritidis SA19981857	Finished	Bacteria	2721755535	1412486	Proteobacteria	Gammaproteobacteria	4565	0.52	4685848
2721755447	Salmonella enterica enterica sv. Enteritidis SA19982831	Finished	Bacteria	2721755447	1412502	Proteobacteria	Gammaproteobacteria	4512	0.52	4685775
2718217890	Salmonella enterica enterica sv. Enteritidis SA19983126	Finished	Bacteria	2718217890	1412498	Proteobacteria	Gammaproteobacteria	4513	0.52	4685848
2721755700	Salmonella enterica enterica sv. Enteritidis SA19994216	Finished	Bacteria	2721755700	1412499	Proteobacteria	Gammaproteobacteria	4568	0.52	4685847
2721755601	Salmonella enterica enterica sv. Enteritidis SA20082034	Finished	Bacteria	2721755601	1412488	Proteobacteria	Gammaproteobacteria	4567	0.52	4685659
2718217920	Salmonella enterica enterica sv. Enteritidis SA20083456	Finished	Bacteria	2718217920	1412506	Proteobacteria	Gammaproteobacteria	4504	0.52	4685838
2721755593	Salmonella enterica enterica sv. Enteritidis SA20083636	Finished	Bacteria	2721755593	1412490	Proteobacteria	Gammaproteobacteria	4568	0.52	4685658
2718217772	Salmonella enterica enterica sv. Enteritidis SA20084384	Finished	Bacteria	2718217772	1412477	Proteobacteria	Gammaproteobacteria	4511	0.52	4686394
2718217894	Salmonella enterica enterica sv. Enteritidis SA20084644	Finished	Bacteria	2718217894	1412480	Proteobacteria	Gammaproteobacteria	4505	0.52	4685836
2718218159	Salmonella enterica enterica sv. Enteritidis SA20084824	Finished	Bacteria	2718218159	1412478	Proteobacteria	Gammaproteobacteria	4471	0.52	4685836
